product_code,product_name,category,unit_price,is_active
P007756,Green Dolore,Sports,16099.95,True
P004168,LavenderBlush Nostrum,Toys,6500.86,True
P001666,LavenderBlush Sapiente,Beauty,16325.21,True
P006730,FireBrick Nihil,Toys,15233.74,True
P011634,DarkSlateGray Veniam,Books,23983.67,True
P000811,Yellow Rem,Fashion,22051.5,True
P006259,Lavender Assumenda,Sports,11077.31,True
P011631,Sienna Illum,Toys,15393.09,True
P003884,Black Excepturi,Grocery,968.12,True
P007574,HotPink Ratione,Toys,18271.65,True
P003336,Coral Distinctio,Sports,10161.15,True
P009854,Cornsilk Dolores,Books,23817.84,True
P000239,Violet Quidem,Books,22857.86,True
P011524,Magenta Quae,Home,899.97,True
P002788,OldLace Pariatur,Books,15452.48,True
P002959,SlateBlue Vero,Electronics,3349.26,True
P007004,PaleGoldenRod Atque,Fashion,11314.51,True
P001831,YellowGreen Est,Home,10805.36,True
P007734,LightGray Sint,Books,1310.28,True
P001175,Maroon Molestiae,Sports,12152.13,True
P003949,DarkGreen Qui,Books,3487.77,True
P010020,LightSalmon Esse,Home,54.32,True
P005079,IndianRed Quisquam,Grocery,22111.39,True
P008550,LightPink Ipsam,Fashion,3556.22,True
P011531,MediumOrchid Sunt,Books,3507.44,True
P008800,DarkGray Consequuntur,Toys,10253.12,True
P000210,LightSkyBlue Commodi,Electronics,15939.64,True
P001059,NavajoWhite Adipisci,Fashion,10217.41,True
P007283,GreenYellow Amet,Books,18716.13,True
P009863,AliceBlue Voluptatem,Sports,8838.04,True
P006403,SteelBlue Aliquid,Books,19276.65,True
P006933,SaddleBrown Facere,Grocery,10675.72,True
P002330,DeepSkyBlue In,Home,23573.96,True
P003643,Yellow Nemo,Home,24667.09,True
P005989,Beige Ad,Home,21574.41,True
P005826,MintCream Ratione,Sports,23670.22,True
P005824,Cornsilk Fuga,Home,22565.28,True
P011584,PaleTurquoise Maiores,Electronics,17431.44,True
P011582,Chocolate Veniam,Sports,7756.84,True
P004297,DeepPink Accusantium,Electronics,182.14,True
P004993,BlueViolet Iure,Fashion,4829.08,True
P012097,Cultivate Enterprise Systems,Books,-418.8176948793075,True
P004623,Sienna Dolore,Grocery,1038.25,True
P008428,OldLace Dicta,Grocery,13979.54,True
P013868,,,16930.49,True
P013195,Aggregate Web-Enabled Synergies,Grocery,FREE,True
P007355,DarkSlateGray Necessitatibus,Sports,20000.02,True
P000903,Moccasin Error,Beauty,8367.85,True
P012543,Deliver Cutting-Edge Relationships,,-382.55749130679624,True
P013057,Strategize Cross-Media Deliverables,Fashion,FREE,True
P005290,Brown Aspernatur,Fashion,23239.29,True
P012553,Deploy Frictionless Markets,Sports,FREE,True
P010014,LightSteelBlue Beatae,Beauty,15791.7,True
P004484,RosyBrown Commodi,Fashion,13234.95,True
P011623,Purple Delectus,Toys,10725.04,True
P012101,Productize Next-Generation Action-Items,Home,FREE,True
P012586,Repurpose Cross-Platform Relationships,Books,-345.5208147579475,True
P005312,DimGray Suscipit,Home,4151.49,True
P010948,Khaki Corporis,Grocery,19027.54,True
P009928,PaleTurquoise Deleniti,Sports,12728.17,True
P002608,LightGoldenRodYellow Explicabo,Home,15438.46,True
P009432,Cyan Inventore,Toys,23601.2,True
P010180,DarkOrchid Ad,Electronics,9316.89,True
P012074,Brand Vertical Vortals,Electronics,FREE,True
P009280,HoneyDew Excepturi,Grocery,10369.0,True
P002956,Drive Transparent Channels,Electronics,15023.03,True
P006866,DarkSlateBlue Accusantium,Fashion,192.49,True
P000126,SlateBlue Quo,Beauty,652.83,True
P005067,MediumSlateBlue Pariatur,Toys,22241.96,True
P011255,Peru Minus,Fashion,8664.7,True
P008804,Aqua Odio,Books,3456.39,True
P003867,RosyBrown Ipsa,Sports,716.48,True
P009894,Red Et,Beauty,17823.48,True
P001311,Deploy User-Centric Convergence,Sports,19007.32,True
P009544,AliceBlue Nostrum,Fashion,504.96,True
P011938,WhiteSmoke Eos,Electronics,8201.1,True
P008546,Beige Labore,Grocery,719.39,True
P001280,HotPink Rerum,Home,22619.14,True
P000081,Teal Ut,Sports,18202.11,True
P006506,LightYellow Vitae,Home,1323.8,True
P003204,WhiteSmoke Nobis,Electronics,24252.85,True
P006229,DarkMagenta Cumque,Grocery,9643.53,True
P005214,BurlyWood Corporis,Electronics,5777.6,True
P007211,DarkViolet Vero,Beauty,8175.25,True
P011281,NavajoWhite Impedit,Fashion,18819.13,True
P003977,DarkSeaGreen Nostrum,Toys,18353.53,True
P004542,DarkBlue Iste,Home,3541.86,True
P009168,BurlyWood Accusantium,Toys,22876.72,True
P003453,Cyan Eaque,Electronics,22254.05,True
P004893,LawnGreen Molestiae,Beauty,14038.42,True
P000655,DarkViolet Ea,Beauty,10339.53,True
P014008,Benchmark Value-Added E-Business,Grocery,FREE,True
P009376,AliceBlue Amet,Sports,22231.71,True
P003948,Salmon Minus,Books,9969.41,True
P005762,Red Sequi,Grocery,5988.27,True
P004276,HoneyDew Aliquam,Sports,19097.11,True
P004561,LightSkyBlue Vitae,Electronics,24803.79,True
P006171,PaleGoldenRod Ipsa,Sports,2794.1,True
P006228,Orange Eveniet,Home,16788.24,True
P006528,LightCoral Dolores,Toys,20843.92,True
P005971,Teal Dolorum,Toys,8959.17,True
P011989,Snow Rerum,Electronics,7849.36,True
P011122,Chartreuse Cupiditate,Electronics,18279.56,True
P004301,Azure Perferendis,Home,18182.98,True
P013539,Visualize Cross-Platform Eyeballs,,FREE,True
P010283,ForestGreen Fugit,Grocery,6461.1,True
P004148,LightSalmon Adipisci,Sports,20191.9,True
P012481,,,3330.22,True
P001232,Yellow Fugiat,Toys,18646.76,True
P004343,CadetBlue Magnam,Electronics,20961.42,True
P007305,DarkSeaGreen Optio,Electronics,23556.5,True
P003185,DarkMagenta Id,Electronics,22539.9,True
P008931,Violet Dolores,Home,13336.06,True
P013915,,Sports,9120.02,True
P010721,PeachPuff Numquam,Books,3129.49,True
P011183,MediumPurple Atque,Books,9304.54,True
P001481,Orchestrate Best-Of-Breed Infrastructures,Grocery,18697.02,True
P005301,Blue Eos,Sports,279.29,True
P001038,DarkMagenta Quae,Sports,5213.73,True
P005528,ForestGreen Sed,Grocery,13386.36,True
P005269,Chartreuse Repellendus,Fashion,12519.86,True
P009563,LightSalmon Veritatis,Electronics,9521.32,True
P012189,,Books,4584.92,True
P010441,Navy Quia,Electronics,16043.27,True
P013549,Empower Bleeding-Edge Solutions,Beauty,-134.17156749849462,True
P014194,,Books,1431.06,True
P008287,DarkRed Excepturi,Home,14978.41,True
P014668,Expedite Enterprise Methodologies,Beauty,-869.3203683001786,True
P002402,Orchid Nihil,Electronics,24405.34,True
P001219,SteelBlue Dolore,Beauty,3057.65,True
P008823,SpringGreen Nemo,Books,494.32,True
P005239,Khaki Ad,Sports,20271.18,True
P013370,Aggregate Holistic Web Services,Home,FREE,True
P007337,PeachPuff Praesentium,Toys,5937.09,True
P005942,DarkViolet Facilis,Beauty,16362.7,True
P000908,Orange Amet,Beauty,17706.08,True
P014185,,Beauty,13294.2,True
P003261,SaddleBrown Vel,Electronics,4194.37,True
P014357,,Electronics,19063.72,True
P009123,Tomato Consequuntur,Home,10622.33,True
P007856,Sienna Dolorum,Toys,6237.61,True
P012099,Syndicate Next-Generation Architectures,,-378.30406094256523,True
P006843,Productize Granular Infrastructures,Toys,16329.58,True
P009091,Unleash Holistic Convergence,Beauty,22765.77,True
P006200,Purple Cupiditate,Sports,164.75,True
P000880,Moccasin Aliquam,Beauty,14109.43,True
P009416,Peru Omnis,Sports,2647.54,True
P002635,DeepPink Quae,Fashion,19617.58,True
P005955,Grow Scalable Experiences,Books,417.58,True
P009525,MediumSlateBlue Deserunt,Fashion,13248.97,True
P012393,Transform Interactive Applications,Sports,-204.52498420286435,True
P002011,GoldenRod Corrupti,Electronics,19380.72,True
P008717,MidnightBlue Accusamus,Fashion,23081.84,True
P011999,MistyRose Magni,Grocery,20219.44,True
P008200,White Animi,Electronics,7511.1,True
P003921,MediumTurquoise Hic,Fashion,18936.36,True
P009860,LavenderBlush Non,Toys,940.79,True
P003928,DarkTurquoise Pariatur,Fashion,2286.08,True
P006300,White Sed,Sports,6417.96,True
P014593,Incubate Dynamic Info-Mediaries,Home,-350.3624866416644,True
P004792,Lime Earum,Electronics,14356.39,True
P006527,NavajoWhite Odit,Electronics,21900.98,True
P011593,Aqua Eaque,Beauty,8088.06,True
P008618,Purple Earum,Electronics,8461.54,True
P013573,Leverage World-Class Models,,-7.907668902113199,True
P003822,SeaShell Ratione,Beauty,6394.21,True
P009397,SaddleBrown Numquam,Beauty,11850.43,True
P007868,Khaki Libero,Books,7418.1,True
P004680,SkyBlue Fugiat,Home,22967.66,True
P014144,Reinvent Transparent Deliverables,Toys,FREE,True
P007316,Teal Non,Fashion,24124.41,True
P008529,MediumBlue Nulla,Books,9793.77,True
P009515,ForestGreen Quidem,Beauty,20890.81,True
P009661,Teal Minima,Electronics,20950.77,True
P001780,MediumAquaMarine Porro,Fashion,20855.32,True
P010271,MediumSlateBlue Ullam,Books,21915.39,True
P004663,LightSkyBlue Dignissimos,Beauty,5258.07,True
P007956,DarkSlateGray Ad,Books,19454.14,True
P005343,Orchid Alias,Grocery,20305.93,True
P004461,SandyBrown Neque,Toys,7688.89,True
P006614,Beige Voluptatem,Electronics,22324.14,True
P014399,Expedite Value-Added Models,Electronics,FREE,True
P001944,DarkTurquoise Corporis,Books,11633.0,True
P002306,MediumBlue Rem,Fashion,19315.46,True
P007738,DarkOrange Nostrum,Home,19328.79,True
P010559,SeaShell Perspiciatis,Books,21697.99,True
P003497,Extend Frictionless Interfaces,,13639.44,True
P002133,Salmon Reiciendis,Beauty,2686.65,True
P003911,BlueViolet Laborum,Books,12736.16,True
P012926,Benchmark World-Class Relationships,Home,FREE,True
P009986,Magenta Distinctio,Beauty,17836.82,True
P010550,DarkBlue Est,Electronics,6678.3,True
P006599,SeaShell Veritatis,Sports,11814.94,True
P007323,LightGoldenRodYellow Accusamus,Beauty,18019.28,True
P000475,PowderBlue Minima,Electronics,21771.42,True
P011869,Coral Adipisci,Toys,14956.38,True
P004331,MediumSeaGreen Ipsa,Books,8665.12,True
P008424,OliveDrab Quo,Electronics,15635.4,True
P008497,MidnightBlue Consequuntur,Books,14391.11,True
P011051,LightGray Atque,Home,22880.2,True
P007258,Teal Id,Home,13203.24,True
P003814,IndianRed Neque,Books,15379.05,True
P012124,Enable Front-End Mindshare,Electronics,-653.2218493808626,True
P008583,Snow Beatae,Home,15673.88,True
P007606,Redefine One-To-One Supply-Chains,,8938.98,True
P007409,PaleVioletRed Consequuntur,Home,757.61,True
P007541,PowderBlue Similique,Electronics,17188.23,True
P000001,AntiqueWhite Labore,Electronics,21593.69,True
P012798,Leverage Synergistic Action-Items,Books,FREE,True
P010852,LawnGreen Voluptatibus,Toys,17633.43,True
P001777,FireBrick Animi,Electronics,6486.14,True
P001054,SaddleBrown Molestiae,Grocery,4802.57,True
P010322,SteelBlue Expedita,Fashion,16798.17,True
P004420,Plum Non,Toys,14940.66,True
P000651,LightCyan Beatae,Sports,14575.72,True
P012288,,Electronics,15767.26,True
P004152,DarkRed Sed,Beauty,17518.59,True
P009697,BlanchedAlmond Dolorem,Sports,2977.58,True
P009736,Embrace Dynamic E-Business,Beauty,15447.61,True
P008919,DarkCyan Minima,Toys,12857.58,True
P003475,Crimson Iure,Beauty,4041.15,True
P003001,SlateBlue Molestiae,Grocery,814.9,True
P005011,LightSlateGray Numquam,Fashion,24796.03,True
P009866,MediumOrchid Est,Fashion,5526.81,True
P008023,GhostWhite Labore,Grocery,4215.34,True
P006776,IndianRed Nobis,Home,11727.28,True
P003841,YellowGreen Labore,Fashion,23065.79,True
P012517,,Toys,16658.2,True
P000766,SlateGray Pariatur,Books,14864.41,True
P012913,,Electronics,9407.59,True
P002128,E-Enable Best-Of-Breed Supply-Chains,Sports,6458.22,True
P011856,Transform Interactive Web Services,,5794.25,True
P005452,DarkGray Nostrum,Toys,90.94,True
P005827,Expedite Killer Infrastructures,Books,13379.63,True
P004907,SkyBlue Praesentium,Books,552.08,True
P012969,Embrace Virtual E-Tailers,,FREE,True
P004698,LightSlateGray Provident,Books,19385.92,True
P002408,MediumSeaGreen Consectetur,Electronics,6919.74,True
P004638,FireBrick Autem,Sports,22654.96,True
P005239,Brand Customized Niches,Grocery,22408.28,True
P013008,Synergize Compelling Applications,Electronics,FREE,True
P000594,DarkOrchid Nemo,Grocery,13210.26,True
P011426,Moccasin Qui,Home,23308.57,True
P001926,DarkBlue Ratione,Toys,11647.33,True
P002050,Azure Tempore,Beauty,16967.27,True
P009620,Gray Perspiciatis,Electronics,21653.4,True
P008966,OliveDrab Perspiciatis,Beauty,8640.66,True
P005567,Snow Tempore,Sports,21989.92,True
P002531,Peru Beatae,Home,24702.41,True
P004747,Synthesize Strategic Interfaces,Home,2725.07,True
P006991,GoldenRod Vero,Grocery,1526.43,True
P010028,GhostWhite Deserunt,Electronics,16978.86,True
P008063,Tomato Esse,Sports,16406.46,True
P004437,CadetBlue Aliquid,Electronics,9024.44,True
P011676,Tan Libero,Fashion,10109.8,True
P002755,Red Excepturi,Sports,2058.32,True
P001618,Snow Nam,Grocery,21636.69,True
P005599,OldLace Inventore,Fashion,19668.45,True
P000918,Lime Qui,Books,23340.99,True
P013011,,Beauty,18613.63,True
P006429,Gold Vero,Books,23240.14,True
P007286,MediumSeaGreen Nisi,Sports,15373.36,True
P005013,CornflowerBlue Voluptatum,Books,6376.67,True
P006063,MediumPurple Enim,Books,23275.64,True
P001119,HoneyDew Qui,Grocery,6942.52,True
P013839,Incubate Bricks-And-Clicks Mindshare,Electronics,FREE,True
P000623,DarkGreen Odio,Beauty,12084.08,True
P010091,Target Killer Eyeballs,Home,4543.82,True
P003037,PaleTurquoise Placeat,Books,14234.86,True
P005843,SeaShell Doloremque,Fashion,20347.8,True
P011396,Aquamarine Cupiditate,Electronics,6724.55,True
P006713,Morph Holistic Metrics,Home,22785.05,True
P008378,MediumAquaMarine Quos,Beauty,5394.47,True
P013746,Repurpose Holistic Platforms,Home,-980.8147387957223,True
P002590,PaleGreen Consequatur,Home,22849.72,True
P011847,BlueViolet Unde,Electronics,10739.21,True
P014689,Synthesize Integrated Markets,Electronics,-257.8348291299523,True
P009557,DarkKhaki Inventore,Toys,5386.04,True
P014423,Implement Dynamic E-Commerce,Beauty,-481.3334136400842,True
P010263,DarkViolet Mollitia,Books,718.23,True
P000425,Cyan Voluptatum,Grocery,5603.43,True
P001603,ForestGreen Facilis,Books,20227.07,True
P005325,HoneyDew Unde,Fashion,7415.0,True
P009326,MediumBlue Optio,Toys,8215.73,True
P002388,Lavender Et,Toys,18825.57,True
P014380,Deliver End-To-End Relationships,Fashion,-552.7673792613002,True
P002055,Khaki Laudantium,Beauty,18796.36,True
P010071,Violet Voluptates,Home,13554.69,True
P003786,Coral Adipisci,Toys,1603.92,True
P001338,SeaGreen Aut,Grocery,5003.72,True
P000576,Gainsboro Praesentium,Home,582.82,True
P010598,Snow Ad,Sports,900.68,True
P000548,SaddleBrown Dolore,Grocery,23634.74,True
P012661,,Toys,992.14,True
P003190,MintCream Soluta,Electronics,19714.11,True
P000675,DarkMagenta Facere,Sports,20509.73,True
P000669,Salmon Itaque,Sports,4134.59,True
P008760,PeachPuff Itaque,Home,16988.85,True
P006386,LightGoldenRodYellow Repellat,Toys,16378.38,True
P009892,Lavender Debitis,Electronics,16072.51,True
P013096,,Sports,24991.41,True
P008055,AliceBlue Atque,Fashion,17021.77,True
P009208,PaleTurquoise Earum,Fashion,21094.49,True
P000949,Orchid Omnis,Electronics,11805.67,True
P000527,Fuchsia Explicabo,Beauty,9223.63,True
P007414,ForestGreen Doloribus,Home,3410.65,True
P011383,BurlyWood Consectetur,Grocery,12663.59,True
P009021,DeepPink Minima,Fashion,17917.97,True
P011716,Azure Ipsum,Books,19885.09,True
P008684,IndianRed Quod,Sports,18997.96,True
P002161,Turquoise Necessitatibus,Sports,23189.81,True
P010609,Wheat Necessitatibus,Sports,5144.02,True
P005532,PaleGreen Veritatis,Fashion,16155.74,True
P008289,CadetBlue Quisquam,Toys,16986.23,True
P011614,DarkMagenta Aspernatur,Sports,3029.74,True
P001968,Olive Sed,Grocery,12804.16,True
P010356,Silver Ullam,Books,86.55,True
P002319,Ivory Quisquam,Beauty,23328.59,True
P012040,Transition Synergistic Architectures,,-958.1543706467088,True
P003745,Salmon Blanditiis,Books,21961.51,True
P006930,Orchid Incidunt,Beauty,3278.08,True
P005970,Purple Nulla,Toys,14582.09,True
P009639,DarkOrchid Quos,Fashion,22549.63,True
P005442,Morph Global E-Business,Grocery,1378.57,True
P005060,Red Ab,Toys,14371.82,True
P006466,Olive Ea,Grocery,13603.86,True
P013857,,Home,9360.12,True
P009351,Pink A,Fashion,20029.09,True
P009063,DarkSalmon Ut,Toys,18307.65,True
P003606,SeaShell Dolores,Fashion,6604.34,True
P003743,Snow Facilis,Sports,1274.63,True
P000634,FloralWhite Ipsam,Home,5333.62,True
P003342,DarkOrange Quaerat,Books,1746.85,True
P010386,Revolutionize Transparent Partnerships,Toys,22747.4,True
P005710,SandyBrown Aliquid,Sports,10655.49,True
P009475,MediumSlateBlue Corporis,Fashion,11560.17,True
P014182,Scale Granular Relationships,Sports,-297.3904266537289,True
P006697,Fuchsia Minus,Home,8484.51,True
P007055,LightSeaGreen Similique,Grocery,21188.8,True
P004885,LightGoldenRodYellow Molestiae,Electronics,16508.79,True
P013055,,Grocery,17445.37,True
P002942,MediumOrchid Reprehenderit,Sports,24272.48,True
P004443,Beige Molestias,Electronics,9058.84,True
P014390,,Electronics,20987.95,True
P004492,Purple Adipisci,Beauty,8446.29,True
P012804,Empower Sticky Networks,Toys,FREE,True
P014169,Embrace Frictionless Eyeballs,Sports,-461.4701118613632,True
P014230,Exploit Compelling Niches,Beauty,-370.970016159639,True
P007281,Orange Officia,Home,15223.1,True
P005927,CadetBlue Dicta,Books,7385.98,True
P012795,Unleash Scalable Technologies,Beauty,-231.38537146215089,True
P012673,,Sports,11807.82,True
P012711,Architect Bricks-And-Clicks Content,Sports,FREE,True
P002325,DarkOrchid Quam,Sports,16383.27,True
P004446,Lavender Error,Toys,20227.83,True
P010594,Chocolate Rerum,Beauty,2902.49,True
P014237,,Books,24420.1,True
P012688,Maximize Visionary Methodologies,Electronics,-764.1384493023312,True
P003986,DarkViolet Quas,Electronics,5355.29,True
P000087,MediumSlateBlue Minus,Grocery,4626.21,True
P008990,White Neque,Toys,17423.03,True
P014570,,Beauty,4836.9,True
P006847,Red Sequi,Toys,18550.06,True
P001402,DarkGreen Odit,Toys,18097.61,True
P009501,Generate Innovative Paradigms,Electronics,6499.37,True
P013244,Mesh Interactive Markets,Grocery,FREE,True
P001897,DarkSlateBlue Quibusdam,Grocery,20102.3,True
P004794,NavajoWhite Vero,Books,24682.1,True
P003036,Black Qui,Sports,12914.47,True
P000411,RosyBrown Sint,Home,19913.27,True
P011916,Orchid Rem,Toys,16987.73,True
P009520,MediumVioletRed Fugit,Books,9554.96,True
P002373,ForestGreen Natus,Beauty,20292.59,True
P006128,FireBrick Saepe,Home,13511.35,True
P013471,Revolutionize Cross-Platform Mindshare,Beauty,FREE,True
P011809,SeaGreen Laudantium,Electronics,113.14,True
P013640,Strategize Bleeding-Edge Content,Books,-118.33013676660124,True
P005565,MediumAquaMarine Veniam,Sports,11749.38,True
P007711,Chocolate Sint,Electronics,22356.81,True
P012908,Transition End-To-End Relationships,,FREE,True
P006855,DarkKhaki Nesciunt,Home,2536.23,True
P002114,Cornsilk Libero,Fashion,23933.61,True
P000724,MediumVioletRed Saepe,Beauty,17890.27,True
P014344,,Grocery,23859.8,True
P003455,LightYellow Totam,Electronics,1799.36,True
P002963,Orange Magnam,Beauty,5288.03,True
P011100,DarkOrchid Soluta,Electronics,16423.33,True
P006572,DarkMagenta Labore,Toys,1086.13,True
P010638,Lime Ea,Grocery,22424.73,True
P006284,MediumTurquoise Excepturi,Grocery,13659.98,True
P009135,Matrix Rich Content,Grocery,321.95,True
P012065,,,18475.41,True
P007724,LightCoral Beatae,Books,2422.04,True
P008415,Cyan Quia,Beauty,13002.27,True
P011412,Peru Quod,Fashion,17337.43,True
P008944,Lavender Architecto,Fashion,4420.56,True
P006480,Bisque Voluptatibus,Grocery,16786.47,True
P008921,DarkBlue Cumque,Books,818.66,True
P009794,CornflowerBlue Reprehenderit,Toys,5659.21,True
P007174,Innovate Value-Added Markets,,2651.22,True
P005621,Pink Perferendis,Sports,24165.94,True
P007481,Azure Sequi,Beauty,11212.86,True
P013426,,Books,22768.6,True
P007439,PaleGoldenRod Accusantium,Sports,23156.37,True
P002122,Tan Veritatis,Home,4919.9,True
P002647,RoyalBlue Quod,Beauty,18838.53,True
P012583,Envisioneer Wireless E-Tailers,,-962.6737084313777,True
P007822,OldLace Expedita,Sports,2654.83,True
P009651,DeepPink Provident,Grocery,9777.15,True
P002577,Coral Non,Electronics,8257.57,True
P002692,GhostWhite Nobis,Books,9358.61,True
P006971,LightBlue Voluptatibus,Fashion,24578.98,True
P001970,DarkSalmon Illo,Beauty,6504.84,True
P002053,Orange Omnis,Fashion,3594.26,True
P007160,Salmon Iure,Home,4201.67,True
P013895,Generate Wireless Architectures,Home,FREE,True
P008602,Khaki Dolorem,Books,23158.64,True
P010453,Fuchsia Quaerat,Grocery,198.86,True
P008306,BlanchedAlmond Excepturi,Electronics,267.12,True
P010416,Sienna Earum,Toys,1161.98,True
P001544,Black Aut,Toys,21298.36,True
P004062,LightCoral Aut,Fashion,1706.22,True
P003541,Indigo Nostrum,Books,6996.59,True
P005757,Orange Harum,Toys,18080.92,True
P007557,Fuchsia Rerum,Grocery,9099.83,True
P009862,Violet Consequuntur,Electronics,22413.9,True
P000741,MediumSeaGreen Odit,Books,24698.6,True
P010605,Orchid Architecto,Toys,13072.31,True
P007674,DarkSlateGray Iusto,Fashion,23773.33,True
P008551,DarkOliveGreen Alias,Sports,4724.63,True
P010546,Chartreuse Porro,Grocery,6230.14,True
P008477,RoyalBlue Aliquid,Beauty,1264.52,True
P007694,Peru Libero,Beauty,21817.29,True
P005195,Blue At,Toys,16824.66,True
P005174,Expedite Frictionless Solutions,Books,24604.31,True
P007601,RosyBrown Debitis,Toys,21458.12,True
P002263,Navy Beatae,Sports,9276.7,True
P006596,Cornsilk Facilis,Toys,4836.08,True
P011620,LemonChiffon Autem,Fashion,10551.86,True
P006588,DarkSalmon Ipsum,Books,1651.1,True
P012650,Incentivize Synergistic Niches,,FREE,True
P004951,Green Minus,Home,17113.54,True
P000118,Chartreuse Facilis,Electronics,19506.57,True
P005200,DarkSlateBlue Dolorem,Fashion,11244.04,True
P013005,Transform User-Centric Metrics,Books,-543.9037937959642,True
P008847,ForestGreen Eaque,Books,19059.26,True
P005939,SpringGreen Aut,Electronics,4618.95,True
P007145,Indigo Debitis,Fashion,13137.51,True
P000369,DodgerBlue Illo,Sports,17651.05,True
P010308,MediumTurquoise Dolorum,Fashion,16290.09,True
P002768,Turquoise Recusandae,Home,11072.97,True
P001242,FireBrick Doloremque,Grocery,21224.91,True
P002281,DeepPink Quas,Books,13577.87,True
P007202,LightPink Natus,Fashion,5782.29,True
P004474,LightGray Rerum,Fashion,3127.59,True
P004084,MediumPurple Facilis,Fashion,17944.86,True
P007877,PowderBlue Reiciendis,Home,12396.11,True
P008534,IndianRed Laborum,Fashion,14216.29,True
P006110,Orange Dolorum,Sports,10278.15,True
P005347,Crimson Delectus,Home,6957.67,True
P008596,Indigo Nemo,Grocery,971.48,True
P003163,CornflowerBlue Illum,Electronics,17435.71,True
P005266,FireBrick Modi,Books,17739.72,True
P004219,DeepSkyBlue Ea,Grocery,23409.49,True
P000869,LavenderBlush Officiis,Toys,14309.18,True
P000754,LimeGreen Aspernatur,Grocery,11107.44,True
P010683,DarkKhaki Officiis,Beauty,19360.88,True
P004321,DarkCyan Enim,Electronics,17647.04,True
P014863,Repurpose Holistic Web Services,Beauty,FREE,True
P005827,Lavender Nemo,Books,17990.12,True
P011794,DarkSalmon Pariatur,Electronics,16610.81,True
P014688,Matrix Compelling Schemas,Toys,FREE,True
P008636,Azure Quod,Sports,894.36,True
P006591,NavajoWhite Debitis,Books,5228.17,True
P010613,Bisque Asperiores,Sports,22097.36,True
P006156,DarkSlateGray Nisi,Fashion,9668.99,True
P010922,DarkMagenta Laudantium,Sports,8735.77,True
P005879,BurlyWood Numquam,Grocery,3693.4,True
P000727,YellowGreen Nihil,Home,9631.24,True
P013596,Utilize Integrated Applications,,FREE,True
P011880,RosyBrown Harum,Sports,6910.67,True
P007507,DarkGray Aspernatur,Beauty,19652.07,True
P000185,MistyRose Assumenda,Home,23759.32,True
P001470,FireBrick Consectetur,Beauty,23698.67,True
P005984,Khaki Suscipit,Grocery,1169.91,True
P012528,Mesh Plug-And-Play Deliverables,Fashion,FREE,True
P002239,DarkCyan Est,Beauty,6480.32,True
P006551,PowderBlue Ea,Toys,5794.84,True
P013894,Disintermediate Leading-Edge Markets,,-982.5158176837006,True
P012179,,,22475.69,True
P002086,Moccasin Architecto,Toys,529.35,True
P004988,Bisque Maiores,Home,15533.88,True
P012478,Morph One-To-One E-Commerce,Books,-72.33170537694677,True
P007072,LightSalmon Velit,Fashion,10046.28,True
P014703,Architect Extensible Eyeballs,Beauty,-350.38299117782987,True
P008101,LawnGreen Adipisci,Beauty,10777.28,True
P009223,LimeGreen Temporibus,Fashion,1982.07,True
P010544,Silver Eum,Electronics,3178.04,True
P010552,YellowGreen Totam,Fashion,12824.43,True
P012416,Orchestrate Extensible Metrics,Toys,-721.6453711228488,True
P008294,PaleVioletRed Pariatur,Grocery,10069.97,True
P011960,IndianRed Occaecati,Home,5793.62,True
P010309,PowderBlue Blanditiis,Toys,2056.58,True
P011611,Moccasin Dolor,Home,13164.72,True
P000129,SpringGreen Ullam,Fashion,22108.75,True
P010508,Bisque Veritatis,Books,23485.87,True
P008712,MediumSlateBlue Doloribus,Fashion,16967.18,True
P006324,HoneyDew Delectus,Fashion,9927.63,True
P007867,Blue Veniam,Toys,10893.94,True
P012559,Deploy Cross-Platform Technologies,Grocery,FREE,True
P004268,LightSeaGreen Occaecati,Books,24394.77,True
P013176,Transform Customized E-Business,Toys,FREE,True
P002548,Gold Amet,Sports,7095.31,True
P007809,DimGray Nesciunt,Grocery,20175.47,True
P006881,GreenYellow Voluptates,Electronics,13807.3,True
P000504,DarkBlue Officia,Home,14245.45,True
P008146,DarkViolet Nulla,Beauty,15959.97,True
P008776,DarkRed Laudantium,Beauty,18600.72,True
P000878,White Dolorum,Toys,14175.93,True
P002546,Cyan Reiciendis,Fashion,18954.9,True
P003035,DarkBlue Laudantium,Home,7787.69,True
P010813,Coral Vitae,Books,17296.78,True
P001596,LightSkyBlue Veritatis,Sports,12801.04,True
P006172,LightGreen Sed,Home,7948.71,True
P011557,Brown Dolorum,Beauty,1816.52,True
P009666,Cyan Ut,Fashion,14516.15,True
P011381,Black Asperiores,Books,17974.71,True
P008485,Crimson Magnam,Fashion,5823.76,True
P000217,Indigo Harum,Grocery,20650.03,True
P003474,ForestGreen Enim,Books,4184.54,True
P002699,Ivory Corrupti,Toys,20144.81,True
P000313,CornflowerBlue Unde,Fashion,4697.49,True
P007918,SlateGray Saepe,Fashion,17685.58,True
P008405,MidnightBlue Saepe,Beauty,11344.7,True
P003678,Chartreuse Tenetur,Sports,7780.19,True
P011351,Yellow Nemo,Beauty,2237.18,True
P011438,LimeGreen Consequuntur,Beauty,15778.33,True
P009670,Salmon Provident,Fashion,1673.33,True
P006195,PaleVioletRed Tempore,Grocery,12913.9,True
P013127,Generate Cutting-Edge Bandwidth,Grocery,FREE,True
P000677,DarkGray Sunt,Books,18857.6,True
