payment_id,order_id,payment_amount,payment_method,payment_date
PM00010172,O00127117,45418.54,UPI,2024-10-02 17:44:03.753757
PM00092531,O00127666,30544.3,UPI,2025-07-12 17:44:09.380989
PM00055680,O00083916,8977.35,WALLET,2025-06-05 17:44:07.710518
PM00029068,O00155595,33091.02,CARD,2025-06-11 17:44:05.568776
PM00074442,O00094254,38277.55,UPI,2024-09-16 17:44:08.562810
PM00006132,O00045734,590.83,UPI,2025-07-06 17:44:03.366706
PM00009721,O00154125,1340.53,,2025-02-21 17:44:11.457736
PM00084089,O00122487,35529.85,NETBANKING,2025-04-22 17:44:08.998994
PM00106218,O00142932,9854.46,NETBANKING,2024-10-05 17:44:10.008816
PM00078437,O00052620,21280.5,WALLET,2025-08-27 17:44:08.743841
PM00033074,O00064042,47182.83,COD,2025-05-15 17:44:05.952365
PM00072076,O00088898,17617.14,WALLET,2024-09-20 17:44:08.454451
PM00083400,O00163828,33605.93,UPI,2024-10-25 17:44:08.967637
PM00092769,O00121488,7013.19,UPI,2025-10-08 17:44:09.391674
PM00014773,O00114573,10396.9,,2024-06-10 17:44:11.815341
PM00016984,O00019900,209.04,NETBANKING,2025-06-04 17:44:04.405047
PM00070454,O00080690,7754.03,WALLET,2025-10-09 17:44:08.381123
PM00041804,O00142064,31808.91,COD,2025-09-15 17:44:06.790661
PM00002432,O00045568,MANY,NETBANKING,2025-04-18 17:44:10.921620
PM00045686,O00086622,17009.07,WALLET,2025-01-07 17:44:07.164174
PM00004100,O00146649,38180.46,,2025-02-05 17:44:11.042277
PM00022354,O00052422,37285.25,UPI,2025-01-22 17:44:04.918355
PM00081345,O00038548,37601.77,CARD,2024-06-09 17:44:08.875594
PM00020684,O00084522,4284.69,UPI,2024-11-21 17:44:04.759070
PM00048973,O00153618,957.83,NETBANKING,2025-07-23 17:44:07.408574
PM00051154,O00044415,30966.37,CARD,2025-01-19 17:44:07.506861
PM00059667,O00144843,21036.86,UPI,2025-05-08 17:44:07.891103
PM00038213,O00087776,28552.93,WALLET,2024-12-18 17:44:06.448283
PM00048460,O00016557,34187.45,UPI,2025-11-10 17:44:07.385245
PM00055508,O00116813,41137.86,COD,2025-03-19 17:44:07.702682
PM00069418,O00154820,31859.49,COD,2024-06-23 17:44:08.333934
PM00060377,O00031154,38107.41,COD,2025-11-18 17:44:07.923170
PM00047470,O00104454,46008.46,UPI,2024-10-07 17:44:07.333923
PM00099631,O00043470,22277.25,CARD,2025-01-11 17:44:09.701093
PM00090417,O00168367,12698.47,WALLET,2024-04-14 17:44:09.286022
PM00015565,O00174697,15149.47,,2024-08-23 17:44:11.871908
PM00096458,O00024937,20683.32,UPI,2024-04-22 17:44:09.557486
PM00085163,O00142320,41055.62,NETBANKING,2025-09-15 17:44:11.998986
PM00115427,O00099209,12759.95,COD,2025-05-29 17:44:10.432228
PM00012568,O00046638,-342.2640856176704,CARD,2024-10-25 17:44:11.660242
PM00003547,O00114619,-746.3073480747796,CARD,2025-01-06 17:44:11.002045
PM00110633,O00090620,13499.09,CARD,2025-05-16 17:44:10.214040
PM00050469,O00140878,31803.45,COD,2025-06-03 17:44:07.476028
PM00093465,O00000089,20440.73,COD,2025-01-24 17:44:09.422915
PM00048874,O00063706,32418.64,UPI,2025-03-07 17:44:07.403973
PM00018353,O00023233,7526.32,WALLET,2024-11-10 17:44:04.536484
PM00080406,O00068009,43116.92,CARD,2024-01-13 17:44:08.832564
PM00115917,O00101895,24730.58,COD,2024-06-18 17:44:10.454123
PM00096450,O00171361,39532.64,NETBANKING,2024-08-28 17:44:09.557133
PM00001643,O00135828,-84.30346616890404,NETBANKING,2024-04-11 17:44:10.860272
PM00067853,O00010125,46353.69,COD,2025-06-07 17:44:08.262946
PM00084823,O00151222,32279.01,UPI,2025-09-08 17:44:09.032821
PM00115459,O00117221,19782.71,COD,2025-09-14 17:44:10.433640
PM00031719,O00109971,6219.89,WALLET,2025-08-26 17:44:05.822682
PM00069984,O00048102,47799.23,WALLET,2025-05-01 17:44:08.359281
PM00002625,O00127636,45365.07,NETBANKING,2024-01-29 17:44:03.028761
PM00046285,O00015468,5284.21,NETBANKING,2025-07-28 17:44:07.221549
PM00037434,O00031104,17813.97,COD,2024-01-10 17:44:06.373484
PM00112337,O00052889,23375.92,NETBANKING,2025-06-07 17:44:10.292717
PM00022995,O00020855,44727.86,NETBANKING,2024-12-21 17:44:04.979489
PM00114845,O00007831,43663.44,NETBANKING,2025-09-27 17:44:10.406079
PM00076784,O00005332,3716.17,WALLET,2025-03-07 17:44:08.669019
PM00038029,O00061420,22764.6,WALLET,2025-09-13 17:44:06.430140
PM00081147,O00065567,14975.53,CARD,2024-08-10 17:44:08.866574
PM00072091,O00057609,37025.03,NETBANKING,2025-05-22 17:44:08.455135
PM00072112,O00173582,45846.4,NETBANKING,2025-08-19 17:44:08.456152
PM00029768,O00078972,7546.06,UPI,2025-07-25 17:44:05.635339
PM00028722,O00151534,36770.23,UPI,2025-04-05 17:44:05.535346
PM00092386,O00032174,44000.39,CARD,2025-04-23 17:44:09.374496
PM00080434,O00061984,37725.22,WALLET,2025-06-25 17:44:08.833802
PM00068129,O00122895,41812.15,NETBANKING,2025-07-03 17:44:08.275748
PM00035701,O00097205,28270.96,UPI,2025-03-12 17:44:06.207589
PM00115557,O00028177,40783.71,COD,2024-12-11 17:44:10.438016
PM00093885,O00127261,43653.52,NETBANKING,2025-07-11 17:44:09.441775
PM00063349,O00119645,43550.78,CARD,2024-04-19 17:44:08.060023
PM00063688,O00004353,24121.64,CARD,2024-10-14 17:44:08.075343
PM00061895,O00109490,39029.15,UPI,2024-09-19 17:44:07.992241
PM00079743,O00079346,28415.81,COD,2025-07-21 17:44:08.802649
PM00007654,O00026770,42143.4,,2025-05-27 17:44:11.307241
PM00052476,O00170192,21663.02,WALLET,2024-02-05 17:44:07.566560
PM00017040,O00114326,1197.09,,2024-06-20 17:44:11.976140
PM00087771,O00145390,43903.89,UPI,2025-08-08 17:44:09.166222
PM00064507,O00058362,48166.94,WALLET,2024-10-04 17:44:08.112218
PM00006674,O00142287,44275.3,UPI,2024-01-06 17:44:03.418023
PM00100485,O00154177,10577.77,COD,2024-08-16 17:44:09.739907
PM00076210,O00166102,24830.62,CARD,2025-01-06 17:44:08.643431
PM00012749,O00058231,MANY,,2025-01-12 17:44:11.672904
PM00000547,O00022150,41962.23,,2024-03-21 17:44:10.778386
PM00057894,O00102601,32264.32,WALLET,2024-06-11 17:44:07.811093
PM00015670,O00101125,24398.82,CARD,2025-11-05 17:44:04.278821
PM00071626,O00152367,47408.67,COD,2025-06-26 17:44:08.433802
PM00098317,O00092637,10431.16,COD,2024-11-05 17:44:09.642037
PM00069125,O00056458,4673.28,UPI,2025-05-02 17:44:08.320600
PM00106324,O00069168,40867.56,WALLET,2024-08-26 17:44:10.013671
PM00116243,O00015331,23852.86,COD,2024-11-14 17:44:10.469047
PM00002210,O00023468,8577.07,COD,2024-02-02 17:44:02.988639
PM00008617,O00016083,48253.43,WALLET,2024-08-09 17:44:03.604859
PM00103807,O00074288,2984.25,UPI,2025-01-31 17:44:09.894096
PM00110680,O00079957,27766.06,CARD,2025-01-23 17:44:10.216238
PM00051765,O00036695,32158.98,COD,2024-07-21 17:44:07.534293
PM00116834,O00092321,27435.72,NETBANKING,2025-08-17 17:44:10.495622
PM00052629,O00067568,28952.72,WALLET,2025-03-28 17:44:07.573320
PM00064240,O00019860,25346.77,CARD,2025-10-31 17:44:08.100366
PM00040833,O00063915,28613.06,CARD,2024-04-03 17:44:06.698592
PM00046661,O00094930,16946.52,COD,2024-10-01 17:44:07.257178
PM00019107,O00150514,32204.57,UPI,2025-05-22 17:44:04.608657
PM00002112,O00034237,MANY,WALLET,2024-10-20 17:44:10.898873
PM00010114,O00122938,49082.36,CARD,2024-01-12 17:44:03.748222
PM00085272,O00073686,6455.37,NETBANKING,2025-04-07 17:44:09.053040
PM00065789,O00073372,12595.48,UPI,2024-07-05 17:44:08.169636
PM00022171,O00169305,21869.5,CARD,2025-10-13 17:44:04.901169
PM00086553,O00135602,30427.85,UPI,2024-12-26 17:44:09.111462
PM00035994,O00079545,33492.77,WALLET,2025-03-12 17:44:06.235588
PM00003052,__ORPHAN__,10168.54,WALLET,2024-02-20 17:44:10.966100
PM00046565,O00148494,11727.65,NETBANKING,2025-10-21 17:44:07.248068
PM00104266,O00035092,9898.77,WALLET,2025-03-10 17:44:09.915121
PM00017756,O00128756,12120.05,UPI,2024-06-07 17:44:04.478372
PM00039338,O00163877,11084.72,CARD,2025-05-11 17:44:06.555093
PM00117116,O00126884,13889.02,NETBANKING,2025-09-28 17:44:10.508250
PM00038892,O00019781,44743.32,NETBANKING,2025-03-08 17:44:06.512782
PM00099092,O00040586,42192.29,CARD,2025-03-26 17:44:09.676661
PM00049379,O00001673,42717.13,UPI,2025-02-21 17:44:07.426804
PM00090508,O00072203,43093.52,NETBANKING,2025-10-02 17:44:09.290113
PM00096061,O00107098,30469.57,CARD,2025-10-08 17:44:09.539822
PM00065268,O00116533,34063.55,WALLET,2025-03-21 17:44:08.146092
PM00035812,O00074535,31855.34,CARD,2024-12-12 17:44:06.218140
PM00041861,O00000794,26993.87,COD,2024-07-15 17:44:06.795983
PM00014994,O00012015,41206.3,,2024-08-19 17:44:11.831280
PM00077089,O00047455,43451.21,UPI,2025-09-02 17:44:08.682748
PM00047417,O00115328,34604.0,WALLET,2024-06-07 17:44:07.328831
PM00012181,O00140551,MANY,CARD,2024-11-28 17:44:11.632576
PM00034583,O00073040,5203.25,NETBANKING,2025-07-27 17:44:06.100973
PM00003675,__ORPHAN__,16933.94,WALLET,2025-10-02 17:44:11.011245
PM00111513,O00011784,5575.58,UPI,2025-05-14 17:44:10.254941
PM00007103,O00108375,15177.77,CARD,2024-09-29 17:44:03.458988
PM00080671,O00125871,34097.87,UPI,2024-05-11 17:44:08.844394
PM00079678,O00035721,46855.59,NETBANKING,2024-04-08 17:44:08.799714
PM00006411,O00076521,3736.41,,2024-09-17 17:44:11.208439
PM00072343,O00034364,26394.3,NETBANKING,2024-04-18 17:44:08.467122
PM00050498,O00165607,8689.54,NETBANKING,2024-08-30 17:44:07.477314
PM00009351,O00111402,42575.06,,2025-07-10 17:44:11.431604
PM00110666,O00009172,37472.04,COD,2024-11-24 17:44:10.215579
PM00069621,O00100867,2977.78,COD,2024-10-20 17:44:08.343037
PM00088322,O00094315,8458.02,WALLET,2025-04-13 17:44:09.191305
PM00007759,O00166820,10293.84,,2024-08-21 17:44:11.314814
PM00038526,O00118986,44057.06,WALLET,2024-01-09 17:44:06.477981
PM00040631,O00135118,6900.81,COD,2025-01-03 17:44:06.679553
PM00012386,O00150719,-887.8354311744811,COD,2025-08-04 17:44:11.647151
PM00084755,O00013582,8381.74,CARD,2025-09-25 17:44:09.029623
PM00101076,O00007891,7524.4,COD,2025-11-16 17:44:09.766623
PM00047725,O00049771,15695.36,WALLET,2025-10-09 17:44:07.351286
PM00020548,O00099801,13141.44,CARD,2024-12-26 17:44:04.746141
PM00010496,O00022525,29611.32,WALLET,2024-06-17 17:44:03.784434
PM00104478,O00144970,110.37,COD,2025-02-08 17:44:09.924673
PM00093147,O00060645,37301.61,WALLET,2024-02-10 17:44:09.408678
PM00013548,O00109632,30490.74,NETBANKING,2025-01-01 17:44:04.076396
PM00030040,O00058000,14105.6,CARD,2025-06-06 17:44:05.661304
PM00087382,O00140273,13597.69,CARD,2025-05-12 17:44:09.148698
PM00024367,O00038608,21240.7,UPI,2025-09-24 17:44:05.115094
PM00056727,O00060954,10424.96,CARD,2025-07-11 17:44:07.758272
PM00109813,O00057758,24766.35,UPI,2025-03-06 17:44:10.174801
PM00002917,O00141647,MANY,CARD,2025-08-18 17:44:10.956423
PM00061309,O00087857,6915.09,UPI,2025-03-08 17:44:07.965720
PM00112704,O00146734,37913.48,UPI,2025-09-14 17:44:10.309544
PM00102431,O00064112,43482.9,WALLET,2025-07-26 17:44:09.832518
PM00077793,O00034489,49468.03,CARD,2024-08-25 17:44:08.714504
PM00055003,O00139848,45611.0,WALLET,2024-05-02 17:44:07.679997
PM00026676,O00165390,49582.84,CARD,2025-04-13 17:44:05.338898
PM00111206,O00154387,13507.09,COD,2024-07-30 17:44:10.240934
PM00013096,O00145580,MANY,UPI,2024-06-17 17:44:11.697211
PM00030272,O00062046,31925.91,COD,2025-03-18 17:44:05.684019
PM00018016,O00146326,12930.99,UPI,2025-07-12 17:44:04.503032
PM00063783,O00078550,19390.28,UPI,2024-05-20 17:44:08.079593
PM00070511,O00102808,7481.78,NETBANKING,2025-09-08 17:44:08.383652
PM00031493,O00137795,33452.58,COD,2025-06-04 17:44:05.801115
PM00027089,O00151599,20699.86,NETBANKING,2024-08-18 17:44:05.378403
PM00050598,O00129786,36247.51,COD,2024-12-23 17:44:07.481739
PM00078927,O00090652,607.23,UPI,2025-02-14 17:44:08.765844
PM00029305,O00167658,14557.98,COD,2024-05-27 17:44:05.591369
PM00058209,O00093430,6967.37,CARD,2025-11-10 17:44:07.825664
PM00095781,O00000093,48444.71,WALLET,2025-02-07 17:44:09.527168
PM00073801,O00083252,28505.95,NETBANKING,2025-02-23 17:44:08.533939
PM00085339,O00098858,3670.66,UPI,2025-02-18 17:44:09.056196
PM00034937,O00009392,26840.32,CARD,2025-01-12 17:44:06.134669
PM00018835,O00062922,31747.99,NETBANKING,2024-02-06 17:44:04.583114
PM00031563,O00156322,16632.6,NETBANKING,2025-04-30 17:44:05.807755
PM00090590,O00023499,25973.93,COD,2025-06-25 17:44:09.293785
PM00024441,O00012316,36104.49,COD,2025-04-30 17:44:05.122119
PM00009529,O00115375,26666.54,UPI,2024-01-09 17:44:03.691958
PM00001797,O00093063,3636.36,UPI,2025-08-03 17:44:02.946599
PM00018833,O00097954,23093.33,NETBANKING,2025-01-12 17:44:11.759709
PM00087150,O00161853,33066.59,NETBANKING,2025-08-03 17:44:09.138091
PM00102779,O00072333,33580.44,WALLET,2025-05-07 17:44:09.848117
PM00008342,O00024962,1190.64,UPI,2024-07-10 17:44:03.578702
PM00008314,O00132850,18129.02,CARD,2025-10-15 17:44:03.575993
PM00043726,O00032693,14977.06,NETBANKING,2025-04-10 17:44:06.973455
PM00025656,O00028818,16723.99,CARD,2025-05-01 17:44:05.241382
PM00004427,O00148885,-971.3919039068223,WALLET,2024-05-06 17:44:11.065956
PM00066248,O00028008,35715.87,NETBANKING,2025-06-01 17:44:08.190828
PM00075329,O00105646,5653.99,COD,2024-10-10 17:44:08.603784
PM00109199,O00070149,40202.54,NETBANKING,2025-08-22 17:44:10.146639
PM00050118,O00131539,35857.7,NETBANKING,2025-10-25 17:44:07.460230
PM00070146,O00050129,20652.04,NETBANKING,2024-10-03 17:44:08.366974
PM00057318,O00015368,47622.9,UPI,2024-09-01 17:44:11.271727
PM00043832,O00112744,7254.29,NETBANKING,2024-09-03 17:44:06.983437
PM00042480,O00094309,8770.43,UPI,2024-10-31 17:44:06.855383
PM00011681,O00165962,43180.87,,2025-10-12 17:44:11.596646
PM00000479,O00166458,MANY,,2025-03-08 17:44:10.773530
PM00028713,O00137407,2451.49,COD,2025-03-31 17:44:05.534497
PM00018418,O00174112,26657.36,CARD,2025-01-17 17:44:04.542598
PM00014626,O00076432,31345.47,UPI,2024-11-26 17:44:04.179535
PM00099399,O00093326,48769.28,COD,2024-01-09 17:44:09.690626
PM00035512,O00028410,487.79,COD,2024-07-29 17:44:06.189667
PM00054051,O00166370,11862.35,NETBANKING,2024-06-08 17:44:07.637168
PM00085192,O00161700,8251.46,CARD,2025-09-12 17:44:09.049473
PM00038504,O00155568,17523.23,CARD,2025-07-16 17:44:06.475914
PM00090476,O00149370,25302.61,COD,2024-12-27 17:44:09.288657
PM00098220,O00155752,43271.55,COD,2024-11-27 17:44:09.637699
PM00090013,O00138627,25055.19,NETBANKING,2025-10-13 17:44:09.267258
PM00092945,O00116135,29114.81,NETBANKING,2024-10-02 17:44:09.399581
PM00014663,O00170840,3119.93,CARD,2024-08-29 17:44:04.183045
PM00068701,O00017801,11995.71,NETBANKING,2024-09-30 17:44:08.301497
PM00117470,O00035297,43422.29,NETBANKING,2025-10-13 17:44:10.524349
PM00026700,O00146250,16684.19,WALLET,2025-05-21 17:44:05.341163
PM00117859,O00104607,39210.48,UPI,2025-04-18 17:44:10.541888
PM00056060,O00098006,40311.19,COD,2024-09-09 17:44:07.728017
PM00044306,O00161998,48616.11,WALLET,2024-04-03 17:44:07.028425
PM00005551,O00150057,28138.31,WALLET,2024-03-19 17:44:03.310471
PM00074005,O00000075,6334.59,CARD,2025-10-28 17:44:08.543099
PM00086991,O00050227,30802.38,COD,2024-07-10 17:44:09.131066
PM00002453,O00068096,20879.02,NETBANKING,2024-10-31 17:44:03.012210
PM00010613,__ORPHAN__,24630.9,CARD,2024-05-04 17:44:11.521096
PM00020771,O00052916,1443.94,CARD,2025-04-28 17:44:04.767346
PM00030965,O00005837,36782.39,WALLET,2024-05-28 17:44:05.750559
PM00029857,O00109459,24344.44,CARD,2025-02-09 17:44:05.643934
PM00013765,O00081985,30883.46,,2024-08-15 17:44:11.744002
PM00018876,O00053240,29278.38,,2025-09-01 17:44:12.106009
PM00042111,O00085249,27712.66,UPI,2024-01-07 17:44:06.820115
PM00098746,O00094550,40857.24,UPI,2024-11-25 17:44:09.661132
PM00000746,O00083183,20070.54,CARD,2025-03-26 17:44:11.556157
PM00108371,O00129381,24609.0,UPI,2025-06-04 17:44:10.108443
PM00058540,O00001194,26809.14,UPI,2024-10-18 17:44:07.840677
PM00115102,O00003852,16030.76,COD,2025-09-20 17:44:10.417579
PM00077166,O00012194,34998.06,CARD,2024-01-20 17:44:08.686152
PM00045364,O00089811,29903.92,COD,2025-11-01 17:44:07.132588
PM00005464,O00017037,12140.38,CARD,2024-03-01 17:44:03.302322
PM00091413,O00094046,21284.75,CARD,2024-05-31 17:44:09.330817
PM00036946,O00079847,17614.71,CARD,2024-09-11 17:44:06.327096
PM00033762,O00143941,48895.73,CARD,2025-06-12 17:44:06.018013
PM00017502,O00146475,27913.94,NETBANKING,2025-06-02 17:44:04.454070
PM00018751,O00006975,9643.18,UPI,2024-06-20 17:44:04.575183
PM00021247,O00100307,46113.01,CARD,2024-06-13 17:44:04.812697
PM00000154,O00064286,MANY,,2025-01-12 17:44:10.750489
PM00000259,O00098380,-617.0179041767383,,2024-07-31 17:44:10.758050
PM00103797,O00023645,25431.53,COD,2024-03-01 17:44:09.893628
PM00036635,O00167246,17655.58,COD,2024-02-23 17:44:06.297398
PM00108095,O00167513,9155.93,WALLET,2025-04-10 17:44:10.095842
PM00012425,O00097596,21400.15,NETBANKING,2025-08-25 17:44:03.969487
PM00021246,O00137627,49823.83,WALLET,2024-12-17 17:44:04.812604
PM00064717,O00145741,36087.94,WALLET,2025-07-13 17:44:08.121516
PM00007075,O00102215,21880.81,NETBANKING,2024-12-17 17:44:03.456352
PM00108982,O00064518,33596.64,COD,2025-11-03 17:44:10.136644
PM00106580,O00064670,48168.8,UPI,2025-05-12 17:44:11.176784
PM00012827,O00109801,42706.6,WALLET,2025-10-14 17:44:04.007884
PM00008175,O00127334,23372.06,UPI,2024-08-24 17:44:03.562660
PM00058286,O00090113,27483.52,NETBANKING,2024-01-10 17:44:07.829181
PM00001766,O00019526,35858.73,,2025-06-19 17:44:10.873505
PM00077919,O00044774,27628.04,UPI,2025-02-11 17:44:08.720178
PM00071722,O00019871,25282.95,WALLET,2024-08-23 17:44:08.438068
PM00114820,O00115846,23847.96,WALLET,2024-08-07 17:44:10.404970
PM00057139,O00141304,32913.77,NETBANKING,2024-03-26 17:44:11.223049
PM00029026,O00161774,26798.52,CARD,2024-10-28 17:44:05.564827
PM00076204,O00086820,2327.13,CARD,2024-02-26 17:44:08.643168
PM00061473,O00168135,26956.46,WALLET,2025-10-09 17:44:07.973170
PM00111278,O00030539,21713.82,NETBANKING,2024-08-09 17:44:10.244106
PM00015721,O00141849,29911.87,WALLET,2025-10-12 17:44:04.283815
PM00108734,O00042492,1642.98,CARD,2024-04-10 17:44:10.125181
PM00024232,O00111185,24143.92,NETBANKING,2024-09-17 17:44:05.102000
PM00018111,__ORPHAN__,14732.06,COD,2025-01-04 17:44:12.051980
PM00012617,O00066451,30056.65,NETBANKING,2025-10-12 17:44:03.987772
PM00012416,O00052697,8331.01,NETBANKING,2024-03-10 17:44:03.968604
PM00058089,O00071309,29840.59,WALLET,2025-08-13 17:44:07.820213
PM00114879,O00015249,44008.64,WALLET,2024-03-05 17:44:10.407636
PM00021689,O00133259,28165.22,NETBANKING,2024-02-13 17:44:04.854553
PM00011961,O00044858,42615.76,,2024-09-21 17:44:11.616468
PM00044543,O00013612,41095.25,UPI,2024-12-12 17:44:07.051687
PM00043326,O00105877,6590.14,CARD,2024-11-12 17:44:06.935386
PM00075674,O00081350,33866.31,NETBANKING,2025-02-26 17:44:08.619295
PM00000282,O00109623,9403.94,CARD,2024-11-09 17:44:02.798805
PM00104912,O00007889,17354.28,COD,2024-09-18 17:44:09.947817
PM00105545,O00074130,36586.64,COD,2024-08-03 17:44:09.977550
PM00103363,O00074098,20243.3,CARD,2025-06-24 17:44:09.874276
PM00045701,O00061053,11737.38,CARD,2025-04-19 17:44:07.165593
PM00014145,O00120223,MANY,CARD,2024-07-05 17:44:11.771390
PM00093450,O00126911,17989.17,WALLET,2024-11-19 17:44:09.422215
PM00086243,O00004851,3687.71,WALLET,2025-10-24 17:44:09.097568
PM00080815,O00135190,30165.71,CARD,2025-01-18 17:44:08.850777
PM00046086,O00101804,30391.88,WALLET,2025-11-23 17:44:07.202564
PM00108662,O00082638,35967.42,UPI,2025-02-25 17:44:10.121888
PM00019200,O00164116,20466.86,,2024-12-24 17:44:12.128629
PM00068640,O00069148,6324.47,COD,2024-12-24 17:44:08.298702
PM00000268,O00157237,-389.0518806444882,NETBANKING,2024-04-04 17:44:10.758691
PM00007085,O00111411,20498.25,,2024-11-05 17:44:11.256239
PM00075778,O00099287,28611.32,CARD,2024-02-21 17:44:08.623919
PM00097194,O00150356,45459.88,COD,2025-02-17 17:44:09.590634
PM00036093,O00084342,3297.58,WALLET,2025-05-27 17:44:06.245659
PM00080835,O00094338,7690.68,UPI,2025-05-27 17:44:08.851664
PM00104789,O00051702,30092.15,NETBANKING,2024-10-11 17:44:09.938745
PM00005615,O00155656,8628.26,,2024-06-16 17:44:11.151527
PM00080506,O00100315,21704.33,NETBANKING,2025-03-20 17:44:08.836995
PM00018023,O00137922,30799.12,CARD,2024-10-23 17:44:04.503698
PM00042336,O00174462,33914.59,COD,2024-03-29 17:44:06.841538
PM00005830,O00028713,9034.5,CARD,2025-11-23 17:44:03.337056
PM00090286,O00005722,16957.76,UPI,2024-06-08 17:44:09.279942
PM00076544,O00174397,37224.44,UPI,2024-01-28 17:44:08.658315
PM00034251,O00078219,11685.67,UPI,2024-09-03 17:44:06.069339
PM00035633,O00049364,46588.32,WALLET,2025-03-02 17:44:06.201046
PM00010761,O00015787,15104.95,NETBANKING,2024-03-19 17:44:03.809724
PM00107812,O00080613,48231.31,UPI,2025-10-22 17:44:10.082792
PM00013236,O00105965,28984.27,UPI,2024-10-05 17:44:04.046576
PM00075062,O00094575,28776.24,CARD,2025-08-08 17:44:08.591635
PM00037352,O00032174,23186.63,WALLET,2025-11-09 17:44:06.365818
PM00102023,O00081653,33824.24,WALLET,2024-05-16 17:44:09.813476
PM00074053,O00143694,43313.36,NETBANKING,2025-10-21 17:44:08.545445
PM00108775,O00142655,44807.45,NETBANKING,2025-08-16 17:44:10.127139
PM00000924,O00004644,MANY,CARD,2024-07-30 17:44:10.809202
PM00037115,O00075269,7566.46,NETBANKING,2025-05-14 17:44:06.343144
PM00069187,O00084032,23165.87,UPI,2025-04-24 17:44:08.323443
PM00109284,O00096831,19093.45,COD,2025-10-10 17:44:10.150562
PM00065508,O00023420,34618.65,CARD,2024-07-13 17:44:08.156905
PM00014524,O00149891,12597.12,WALLET,2024-09-26 17:44:04.169750
PM00099530,O00073828,24674.3,COD,2024-06-12 17:44:09.696597
PM00094085,O00086508,19124.05,CARD,2025-06-03 17:44:09.450897
PM00076455,O00070037,32456.62,COD,2024-12-08 17:44:08.654342
PM00000305,O00166894,1360.59,NETBANKING,2024-08-12 17:44:02.801072
PM00013217,O00058436,47913.46,,2025-06-30 17:44:11.705662
PM00026644,O00158954,43790.57,WALLET,2025-01-31 17:44:05.335853
PM00026204,O00092552,36111.88,CARD,2025-05-09 17:44:05.293990
PM00040848,O00039980,37785.94,UPI,2024-03-21 17:44:06.699993
PM00095488,O00138773,2502.35,CARD,2025-04-10 17:44:09.514000
PM00069377,O00025013,47019.86,CARD,2025-05-31 17:44:08.332107
PM00106434,O00049842,24717.02,COD,2025-09-18 17:44:10.018808
PM00013737,O00062270,49623.75,UPI,2024-08-23 17:44:04.094333
PM00088214,O00145374,7774.84,NETBANKING,2024-06-20 17:44:09.186375
PM00011655,O00095034,46288.86,COD,2024-07-05 17:44:03.894519
PM00004435,O00167608,7058.87,CARD,2024-07-26 17:44:03.204567
PM00108485,O00112903,17646.79,COD,2025-11-16 17:44:10.113798
PM00010888,O00096843,1503.95,NETBANKING,2025-07-12 17:44:03.821819
PM00070797,O00033351,41326.74,COD,2024-10-01 17:44:08.396703
PM00003470,O00024791,2483.94,NETBANKING,2025-06-19 17:44:03.109755
PM00041367,O00135691,30833.6,WALLET,2025-10-02 17:44:06.749215
PM00060871,O00005189,11100.43,COD,2024-03-10 17:44:07.946088
PM00093206,O00087677,46997.83,NETBANKING,2025-01-21 17:44:11.665634
PM00080018,O00003666,49274.41,WALLET,2024-12-18 17:44:08.814958
PM00004244,O00115007,30504.85,COD,2025-09-04 17:44:03.186263
PM00068102,O00106776,38598.02,WALLET,2024-08-29 17:44:08.274540
PM00006615,O00014735,1785.81,NETBANKING,2024-09-21 17:44:03.412476
PM00012152,O00016061,24859.37,UPI,2025-05-28 17:44:03.943056
PM00017076,O00124046,MANY,WALLET,2024-12-10 17:44:11.978670
PM00018488,O00149317,45645.92,NETBANKING,2024-08-09 17:44:04.549338
PM00008364,__ORPHAN__,32268.66,NETBANKING,2024-10-15 17:44:11.362581
PM00093793,O00011249,27732.67,WALLET,2024-10-31 17:44:09.437632
PM00114108,O00153395,18678.58,UPI,2024-09-24 17:44:10.373041
PM00048532,O00075222,49090.21,NETBANKING,2025-01-12 17:44:07.388573
PM00002300,O00012973,46564.51,WALLET,2025-08-30 17:44:02.997336
PM00065711,O00119106,4823.18,WALLET,2024-04-04 17:44:08.166189
PM00105594,O00020080,7962.06,WALLET,2024-07-09 17:44:09.979792
PM00008292,O00146830,MANY,,2025-04-12 17:44:11.357320
PM00114919,O00097032,12692.91,UPI,2024-12-19 17:44:10.409445
PM00107119,O00117251,45437.56,CARD,2025-07-24 17:44:10.050513
PM00033009,O00050878,46293.24,CARD,2025-03-27 17:44:05.946250
PM00114339,O00005779,18279.92,NETBANKING,2024-03-19 17:44:10.383500
PM00055442,O00149548,27323.92,CARD,2024-04-02 17:44:07.699739
PM00007790,O00072834,10757.15,CARD,2025-10-08 17:44:03.524466
PM00064197,O00073874,34881.7,CARD,2025-02-17 17:44:08.098462
PM00005415,O00172269,46245.43,COD,2024-04-24 17:44:03.297717
PM00095360,O00097955,3188.38,NETBANKING,2025-02-07 17:44:09.508317
PM00009539,O00005116,36850.89,CARD,2024-03-05 17:44:03.692912
PM00000100,O00015701,42292.28,,2024-03-23 17:44:10.746762
PM00079778,O00079437,25890.52,CARD,2025-01-25 17:44:08.804200
PM00086351,O00158589,11988.28,NETBANKING,2024-11-10 17:44:09.102383
PM00079785,O00143563,26716.24,NETBANKING,2024-10-22 17:44:08.804507
