order_id,customer_code,order_date,status,order_city,order_state
O00019295,C0032333,2024-10-01 07:47:12.050952,PLACED,Secunderabad,Chhattisgarh
O00059585,C0061180,2025-05-02 15:25:35.050952,DELIVERED,Gaya,Himachal Pradesh
O00056218,C0090742,2023-12-25 15:05:44.050952,SHIPPED,Panipat,Sikkim
O00015497,C0175237,2025-10-24 16:31:28.050952,SHIPPED,Miryalaguda,Uttarakhand
O00072907,C0135227,2025-05-07 23:18:29.050952,SHIPPED,Fatehpur,Sikkim
O00058558,C0135695,2025-06-04 07:33:39.050952,RETURNED,Surat,Maharashtra
O00050163,C0005874,2025-10-21 09:53:49.050952,PLACED,Katni,Mizoram
O00161744,C0176885,2025-05-09 23:04:14.050952,PLACED,Guntur,Kerala
O00148934,C0086803,2024-12-19 05:57:05.050952,SHIPPED,Sirsa,Jharkhand
O00072250,C0166468,2025-06-21 06:37:02.050952,PLACED,Udupi,Andhra Pradesh
O00012496,C0029911,2023-12-27 11:50:24.050952,SHIPPED,Kolhapur,Tripura
O00110062,C0018054,2025-11-18 11:38:26.050952,PLACED,Guna,Telangana
O00106777,C0032866,2025-09-04 01:50:22.050952,RETURNED,Shahjahanpur,Goa
O00054163,C0113793,2025-06-11 15:10:55.050952,SHIPPED,Kulti,Uttar Pradesh
O00090772,C0012692,2025-04-28 18:20:45.050952,DELIVERED,Bijapur,Assam
O00136107,C0130440,2024-04-24 03:26:44.050952,PLACED,Raiganj,Punjab
O00028884,C0011905,2025-03-08 07:03:22.050952,PLACED,Bahraich,Rajasthan
O00121110,C0203539,2025-09-09 17:10:01.050952,SHIPPED,Vijayanagaram,Gujarat
O00009797,C0060850,2026-01-01 17:43:38.062943,RETURNED,Shahjahanpur,Himachal Pradesh
O00006212,C0206978,2025-03-21 13:10:14.050952,SHIPPED,Durg,Himachal Pradesh
O00145085,C0138362,2024-06-16 20:34:54.050952,DELIVERED,Pune,Gujarat
O00145962,C0149262,2025-10-02 08:49:14.050952,DELIVERED,Bharatpur,Telangana
O00019633,__ORPHAN__,2024-09-04 00:40:22.221628,DELIVERED,Nagpur,Kerala
O00077926,C0047013,2025-07-15 12:40:12.050952,DELIVERED,Baranagar,Goa
O00167275,C0202789,2025-10-05 05:00:56.050952,SHIPPED,Secunderabad,Rajasthan
O00001943,C0064052,2025-12-04 11:39:16.050952,DELIVERED,Sambalpur,Jharkhand
O00011191,C0120929,2025-01-07 00:52:15.050952,DELIVERED,Gorakhpur,Sikkim
O00093214,C0121128,2024-04-03 10:59:31.050952,DELIVERED,Salem,Sikkim
O00100277,C0135461,2025-03-17 02:30:49.050952,PLACED,Patna,Jharkhand
O00005586,C0095827,2025-06-29 21:02:44.050952,DELIVERED,Narasaraopet,Uttarakhand
O00022521,C0138260,2025-04-07 23:45:46.050952,RETURNED,Mangalore,Madhya Pradesh
O00014208,C0164420,2024-11-25 14:06:42.221628,PLACED,Panihati,
O00009403,__ORPHAN__,2025-04-05 14:50:27.221628,PLACED,Noida,Chhattisgarh
O00038835,C0124670,2024-08-13 00:35:45.221628,DELIVERED,Jamalpur,Rajasthan
O00075839,C0050514,2024-09-25 03:21:39.050952,SHIPPED,Malegaon,Chhattisgarh
O00114984,C0188319,2025-02-15 06:21:52.050952,SHIPPED,Aligarh,Tripura
O00097126,C0000414,2024-10-30 10:24:49.050952,PLACED,Karawal Nagar,Maharashtra
O00047074,C0050186,2025-06-05 01:16:12.050952,PLACED,Jehanabad,Nagaland
O00162844,C0071760,2024-07-28 09:58:52.050952,PLACED,Tenali,Karnataka
O00033388,C0151930,2025-09-27 00:48:49.050952,PLACED,Chapra,Madhya Pradesh
O00005715,C0146412,2025-01-06 18:40:25.050952,DELIVERED,Kishanganj,Kerala
O00132838,C0071203,2024-02-16 11:20:49.050952,SHIPPED,Ujjain,Andhra Pradesh
O00093092,C0156188,2024-02-08 14:11:23.221628,PLACED,Cuttack,Arunachal Pradesh
O00155393,C0065060,2025-05-12 19:30:11.050952,RETURNED,Baranagar,Haryana
O00006056,__ORPHAN__,2025-02-23 00:09:39.221628,RETURNED,Haridwar,Haryana
O00142798,C0201846,2025-07-31 01:38:19.050952,SHIPPED,Tirunelveli,Meghalaya
O00082204,C0149027,2024-01-06 09:33:27.050952,DELIVERED,Anand,Rajasthan
O00101643,C0025052,2023-12-08 19:58:50.050952,SHIPPED,Muzaffarnagar,Bihar
O00085219,C0206514,2025-03-26 00:49:33.050952,SHIPPED,Nadiad,Odisha
O00076995,C0169554,2024-10-12 23:26:35.050952,SHIPPED,Bulandshahr,Uttar Pradesh
O00104092,C0137175,2024-02-13 00:49:41.050952,SHIPPED,Miryalaguda,Tripura
O00001754,C0103336,2025-07-19 01:58:06.221628,SHIPPED,Firozabad,
O00017158,C0039368,2025-03-26 21:59:24.050952,SHIPPED,Rampur,Kerala
O00133799,C0119878,2023-12-09 23:26:03.050952,DELIVERED,Davanagere,Maharashtra
O00033653,C0003562,2025-02-10 03:50:39.050952,PLACED,Purnia,Tripura
O00025497,C0142157,2024-12-31 13:25:26.050952,SHIPPED,Katihar,Punjab
O00038670,C0213801,2024-12-27 06:41:03.050952,SHIPPED,Pimpri-Chinchwad,West Bengal
O00078790,C0065821,2024-01-05 23:17:31.050952,DELIVERED,Rohtak,Chhattisgarh
O00155084,C0174221,2025-01-05 04:47:59.050952,SHIPPED,Mangalore,Haryana
O00159158,C0188361,2024-07-19 02:44:35.050952,SHIPPED,Ludhiana,Telangana
O00128866,C0145330,2025-10-26 22:47:00.050952,SHIPPED,Shivpuri,Mizoram
O00050778,C0172556,2024-05-03 12:11:46.050952,SHIPPED,Jamshedpur,Sikkim
O00025386,__ORPHAN__,2025-10-13 03:18:21.221628,DELIVERED,Ghaziabad,Madhya Pradesh
O00032635,C0001153,2024-03-01 10:59:30.050952,SHIPPED,Guntur,Manipur
O00017024,C0163072,2024-03-29 14:32:10.050952,PLACED,Hazaribagh,Rajasthan
O00004756,C0069355,2024-07-29 07:11:12.050952,PLACED,Bhavnagar,Manipur
O00013802,C0098253,2025-01-01 14:55:39.050952,PLACED,Barasat,Madhya Pradesh
O00051202,C0096885,2025-01-13 09:52:18.050952,SHIPPED,Warangal,Gujarat
O00153561,C0183715,2025-08-13 10:33:48.050952,PLACED,Uluberia,West Bengal
O00023115,C0095232,2024-02-29 18:17:24.050952,PLACED,Bhatpara,Chhattisgarh
O00097520,C0030316,2024-02-07 16:29:55.050952,DELIVERED,Bally,Telangana
O00130971,C0172714,2025-06-30 08:44:55.050952,PLACED,Suryapet,Sikkim
O00007318,C0152896,2025-03-23 23:16:32.050952,SHIPPED,Pimpri-Chinchwad,Telangana
O00070079,C0077143,2024-02-06 13:16:52.050952,SHIPPED,Saharsa,Assam
O00058409,C0027855,2025-02-14 16:20:27.050952,PLACED,Dehradun,Telangana
O00078327,C0209305,2025-01-13 00:50:46.050952,DELIVERED,Pudukkottai,Andhra Pradesh
O00037998,C0212745,2025-08-21 05:31:34.050952,SHIPPED,Pudukkottai,Uttar Pradesh
O00036351,C0142091,2024-04-21 05:35:11.050952,PLACED,Medininagar,Goa
O00045133,C0031788,2023-12-09 07:43:19.050952,SHIPPED,Anantapur,Chhattisgarh
O00019557,C0167769,2025-08-21 12:26:09.050952,PLACED,Anand,Manipur
O00109868,C0089051,2024-05-05 01:04:18.050952,SHIPPED,Aurangabad,Haryana
O00136237,C0106078,2025-08-27 06:53:09.050952,SHIPPED,Bhalswa Jahangir Pur,Uttar Pradesh
O00007277,C0017404,2026-01-15 17:43:37.845720,SHIPPED,Noida,Arunachal Pradesh
O00064240,C0037696,2024-03-01 01:23:07.050952,SHIPPED,Navi Mumbai,Meghalaya
O00079556,C0115300,2025-05-02 10:00:22.050952,SHIPPED,Bhalswa Jahangir Pur,Jharkhand
O00033270,C0004267,2024-11-08 21:56:27.050952,SHIPPED,Sonipat,Uttarakhand
O00049949,C0071063,2024-10-05 22:08:24.050952,SHIPPED,Bhiwani,Telangana
O00086147,C0109022,2025-04-15 21:41:38.050952,SHIPPED,Moradabad,Rajasthan
O00068024,C0145563,2024-01-30 10:32:18.050952,RETURNED,Miryalaguda,Chhattisgarh
O00102761,C0091473,2024-10-17 12:43:19.050952,PLACED,Satara,West Bengal
O00007261,__ORPHAN__,2024-08-26 20:40:09.221628,RETURNED,Davanagere,Goa
O00002700,C0114949,2024-10-16 14:48:49.050952,SHIPPED,Haldia,Goa
O00132559,C0131781,2025-12-02 21:49:43.050952,DELIVERED,Ichalkaranji,Nagaland
O00164965,C0149559,2025-11-11 03:09:00.050952,PLACED,Tiruppur,Telangana
O00041264,C0109042,2025-10-02 23:54:50.050952,PLACED,Bhilai,Jharkhand
O00042657,C0134151,2024-09-05 06:57:50.050952,SHIPPED,Asansol,Tripura
O00027053,C0005474,2025-08-17 05:17:25.050952,PLACED,Raiganj,Meghalaya
O00160381,C0168026,2025-08-27 19:11:58.050952,SHIPPED,Akola,Andhra Pradesh
O00073667,C0185452,2024-02-23 19:43:43.050952,PLACED,Etawah,Uttarakhand
O00125050,C0069220,2024-08-04 07:55:20.050952,DELIVERED,Durgapur,Bihar
O00095978,C0115678,2025-06-09 04:13:20.050952,SHIPPED,Shahjahanpur,Uttarakhand
O00039848,C0188589,2024-12-11 23:07:45.050952,PLACED,Panvel,Tamil Nadu
O00004783,C0063766,2025-08-28 06:51:09.221628,PLACED,Udaipur,
O00127183,C0078143,2024-09-08 15:17:07.050952,DELIVERED,Malegaon,Manipur
O00005084,__ORPHAN__,2024-05-19 06:14:26.221628,DELIVERED,Karaikudi,Arunachal Pradesh
O00035682,C0057204,2024-12-02 22:13:42.050952,DELIVERED,Amritsar,Kerala
O00097850,C0153445,2025-02-01 21:10:35.050952,SHIPPED,Kakinada,Bihar
O00083534,C0033614,2025-11-05 12:18:40.221628,PLACED,Morbi,Tamil Nadu
O00147026,C0044803,2023-12-20 01:44:58.050952,SHIPPED,Karimnagar,Telangana
O00004561,C0039371,2025-08-06 21:14:33.050952,DELIVERED,Kozhikode,Tamil Nadu
O00005564,__ORPHAN__,2024-02-03 22:47:23.221628,PLACED,Suryapet,Chhattisgarh
O00103494,C0099215,2024-06-05 16:36:07.050952,SHIPPED,Phusro,Odisha
O00094716,C0000487,2025-04-04 23:54:51.050952,SHIPPED,Nangloi Jat,Andhra Pradesh
O00111368,C0053227,2024-02-05 08:12:14.050952,SHIPPED,Kozhikode,Andhra Pradesh
O00116217,C0127597,2025-11-06 18:41:36.050952,PLACED,Vijayawada,Gujarat
O00000744,C0141131,2025-06-13 11:38:15.050952,PLACED,Barasat,Uttarakhand
O00170098,C0142829,2024-05-12 19:25:42.050952,SHIPPED,Tinsukia,Karnataka
O00165048,C0111757,2024-11-13 06:33:50.050952,SHIPPED,Tiruchirappalli,Telangana
O00141013,C0016256,2024-10-26 05:37:06.050952,PLACED,Bally,Sikkim
O00013735,C0062065,2024-01-11 06:04:10.050952,SHIPPED,Tiruchirappalli,Himachal Pradesh
O00071381,C0131319,2025-08-04 22:44:48.050952,DELIVERED,Anantapur,Goa
O00085957,C0194384,2024-05-25 11:23:39.050952,SHIPPED,Chennai,Maharashtra
O00031638,C0037551,2024-07-04 16:46:24.050952,SHIPPED,Faridabad,Chhattisgarh
O00082016,C0029010,2025-02-28 11:42:13.221628,DELIVERED,Arrah,Chhattisgarh
O00083019,C0078727,2024-12-19 20:13:42.221628,RETURNED,Singrauli,Karnataka
O00107020,C0024073,2025-08-26 01:33:35.050952,PLACED,Jamnagar,West Bengal
O00014504,C0014516,2025-12-14 17:43:38.512874,RETURNED,Ambarnath,Madhya Pradesh
O00088098,C0153852,2024-05-06 18:49:31.050952,RETURNED,Rajkot,Manipur
O00003359,C0060674,2024-01-21 10:50:12.221628,DELIVERED,Berhampore,Assam
O00056272,C0183039,2024-07-06 12:54:46.050952,DELIVERED,Dewas,Uttar Pradesh
O00101421,C0061368,2024-08-02 04:21:31.050952,SHIPPED,Nadiad,Manipur
O00019828,C0113097,2025-10-30 12:22:22.050952,SHIPPED,Chinsurah,Bihar
O00013523,C0099460,2026-01-29 17:43:38.382438,DELIVERED,Karaikudi,Odisha
O00164337,C0097494,2025-01-13 22:39:12.221628,DELIVERED,Kota,Himachal Pradesh
O00160289,C0141385,2024-01-26 02:54:19.050952,SHIPPED,Malda,Nagaland
O00052481,C0091784,2025-09-23 21:22:44.050952,PLACED,Karawal Nagar,Goa
O00120343,C0042714,2025-11-13 19:13:43.050952,SHIPPED,Karimnagar,Chhattisgarh
O00145676,C0049615,2023-12-30 02:41:27.050952,PLACED,Ratlam,Manipur
O00166935,C0073771,2025-03-05 00:15:44.050952,SHIPPED,Navi Mumbai,Himachal Pradesh
O00022776,C0015489,2025-01-26 16:54:53.050952,SHIPPED,Bangalore,Himachal Pradesh
O00040607,C0201904,2024-11-20 11:29:11.050952,SHIPPED,Siwan,Sikkim
O00060371,C0109942,2024-02-01 23:09:14.050952,SHIPPED,Dewas,Gujarat
O00156243,C0115986,2024-01-13 08:28:49.050952,SHIPPED,Nizamabad,Tamil Nadu
O00139229,C0048535,2024-10-11 00:21:53.050952,DELIVERED,Rohtak,Uttar Pradesh
O00163225,C0035141,2025-11-15 10:48:09.050952,PLACED,Hyderabad,Punjab
O00170556,C0079493,2024-11-14 01:53:30.050952,SHIPPED,Amritsar,Sikkim
O00000196,C0186073,2025-03-23 08:01:37.221628,SHIPPED,Chittoor,
O00114487,C0060964,2025-10-28 09:44:42.050952,PLACED,Etawah,Assam
O00032753,C0090935,2024-02-25 00:04:30.050952,SHIPPED,Vijayanagaram,Punjab
O00095850,C0184299,2025-11-01 16:59:26.050952,SHIPPED,Alappuzha,Uttar Pradesh
O00073943,C0013499,2024-04-27 10:29:51.050952,DELIVERED,Kulti,Maharashtra
O00143090,C0115457,2024-09-18 06:09:03.050952,PLACED,Rajpur Sonarpur,Nagaland
O00099491,C0065456,2023-12-11 12:47:32.050952,DELIVERED,Vijayanagaram,Punjab
O00140556,C0172092,2025-08-20 09:02:49.050952,SHIPPED,Hapur,West Bengal
O00087053,C0089514,2024-02-12 11:31:06.050952,PLACED,Bhavnagar,Gujarat
O00020368,C0061205,2024-11-03 01:53:45.050952,SHIPPED,Bihar Sharif,Bihar
O00139109,C0091935,2025-07-10 09:52:41.050952,PLACED,Orai,Tripura
O00110355,C0108681,2025-03-12 02:06:15.050952,SHIPPED,Allahabad,Telangana
O00028086,C0110998,2024-09-07 10:30:52.221628,DELIVERED,Amritsar,
O00066348,C0166423,2024-04-14 03:00:32.050952,SHIPPED,Bokaro,Nagaland
O00082917,C0081161,2025-03-23 14:54:21.050952,SHIPPED,Jehanabad,Andhra Pradesh
O00094728,C0208549,2025-04-07 06:19:01.050952,PLACED,Delhi,Uttarakhand
O00106183,C0046389,2024-06-10 12:43:55.050952,DELIVERED,Miryalaguda,Mizoram
O00009944,C0172107,2024-01-15 03:58:21.050952,SHIPPED,Bilaspur,Andhra Pradesh
O00155587,C0000268,2025-02-05 02:15:51.050952,PLACED,Bardhaman,Gujarat
O00131158,C0041332,2025-11-07 18:39:26.050952,SHIPPED,Sri Ganganagar,Punjab
O00019677,__ORPHAN__,2025-01-04 00:46:41.221628,RETURNED,Mahbubnagar,Maharashtra
O00018978,__ORPHAN__,2025-03-04 00:35:23.221628,PLACED,Aurangabad,Arunachal Pradesh
O00052239,C0012357,2025-08-07 16:50:25.221628,RETURNED,Khammam,Haryana
O00007351,C0126288,2026-03-07 17:43:37.851976,PLACED,Hyderabad,Goa
O00051385,C0002719,2025-02-05 15:12:24.050952,DELIVERED,Bhagalpur,Tamil Nadu
O00155428,C0123975,2025-12-01 04:33:37.050952,DELIVERED,Kadapa,Chhattisgarh
O00019616,C0045054,2024-12-05 23:51:57.050952,SHIPPED,Dehradun,Nagaland
O00136457,C0188664,2025-07-06 08:16:19.050952,SHIPPED,Amravati,Telangana
O00166511,C0167801,2023-12-11 10:32:39.050952,SHIPPED,Thoothukudi,Mizoram
O00124503,C0012936,2023-12-20 17:32:20.050952,SHIPPED,Nashik,Tripura
O00149707,C0076231,2025-04-01 03:12:38.050952,SHIPPED,Mumbai,Andhra Pradesh
O00125405,C0171361,2025-03-22 07:37:39.050952,PLACED,Burhanpur,Uttar Pradesh
O00041069,C0193001,2024-03-30 10:35:10.221628,PLACED,Dibrugarh,Assam
O00002403,C0066176,2024-07-25 02:44:56.050952,SHIPPED,Tadepalligudem,Uttar Pradesh
O00024618,C0171366,2024-02-08 16:46:58.050952,SHIPPED,Ambala,Uttarakhand
O00018413,C0158395,2025-11-03 05:49:10.050952,SHIPPED,Rewa,Gujarat
O00049284,C0054285,2024-10-04 04:00:15.050952,SHIPPED,South Dumdum,Haryana
O00086574,C0084333,2024-06-21 12:46:20.050952,SHIPPED,Amritsar,Jharkhand
O00035060,C0199647,2024-09-07 17:54:11.050952,DELIVERED,Tumkur,Rajasthan
O00134518,C0064865,2024-05-01 01:59:01.050952,SHIPPED,Arrah,Meghalaya
O00042414,C0153630,2025-08-12 00:34:46.050952,SHIPPED,Uluberia,Nagaland
O00138300,C0122230,2024-02-07 23:05:12.050952,SHIPPED,Adoni,Arunachal Pradesh
O00139915,C0208048,2025-01-25 14:27:39.050952,SHIPPED,Gandhinagar,Arunachal Pradesh
O00069372,C0084693,2024-02-06 14:16:00.050952,SHIPPED,Malegaon,Maharashtra
O00088852,C0115933,2025-09-29 11:24:35.221628,PLACED,Chandigarh,Jharkhand
O00075135,C0026968,2025-03-09 06:47:54.050952,SHIPPED,Siwan,Telangana
O00001406,C0180245,2026-01-28 17:43:37.342755,PLACED,Gangtok,Tamil Nadu
O00114959,C0015877,2025-08-24 18:38:38.050952,RETURNED,Begusarai,Jharkhand
O00023584,C0125461,2026-01-31 17:43:39.433261,PLACED,Kavali,Meghalaya
O00051108,C0205127,2024-01-16 11:10:50.050952,DELIVERED,Singrauli,Madhya Pradesh
O00084647,C0000024,2025-06-23 03:47:22.050952,SHIPPED,Varanasi,Himachal Pradesh
O00047552,C0143338,2025-07-19 16:01:23.050952,SHIPPED,Satna,Gujarat
O00049444,C0121788,2025-10-17 00:50:04.050952,PLACED,Rajahmundry,Madhya Pradesh
O00154846,C0057532,2024-10-10 23:31:25.050952,DELIVERED,Thiruvananthapuram,Himachal Pradesh
O00142214,C0047141,2025-11-18 03:18:57.050952,SHIPPED,Ranchi,Karnataka
O00089229,C0025564,2025-11-10 23:19:13.050952,PLACED,Udaipur,Nagaland
O00126256,C0117793,2025-01-21 06:42:28.050952,RETURNED,Sri Ganganagar,Maharashtra
O00107275,C0184031,2025-04-07 13:45:37.050952,SHIPPED,Davanagere,Maharashtra
O00026564,C0155374,2023-12-22 04:19:35.050952,SHIPPED,Uluberia,Manipur
O00043322,C0067127,2024-06-27 14:42:29.050952,SHIPPED,Sasaram,Punjab
O00005165,C0188053,2024-12-02 03:19:11.050952,DELIVERED,Saharanpur,Kerala
O00171990,C0208715,2025-01-14 14:41:25.050952,SHIPPED,Srinagar,Jharkhand
O00027585,__ORPHAN__,2024-09-07 04:58:59.221628,PLACED,Raipur,Nagaland
O00101047,C0082773,2025-04-19 19:24:52.050952,PLACED,Karnal,Jharkhand
O00141864,C0070217,2025-11-24 19:14:01.050952,SHIPPED,Bikaner,Goa
O00103646,C0050413,2025-10-22 20:04:38.050952,PLACED,Kishanganj,Karnataka
O00015568,C0019710,2024-10-12 18:45:00.221628,RETURNED,Alappuzha,Maharashtra
O00164529,C0058983,2024-05-28 19:29:33.050952,PLACED,Katni,Nagaland
O00114896,C0128983,2025-04-17 06:31:45.050952,RETURNED,Bhimavaram,Jharkhand
O00029988,C0178164,2025-06-15 00:58:47.221628,DELIVERED,Jamshedpur,
O00070663,C0171026,2024-06-25 13:36:10.050952,SHIPPED,Khora ,Rajasthan
O00106909,C0009157,2024-02-24 10:15:38.050952,SHIPPED,Hazaribagh,Sikkim
O00055158,C0100219,2024-11-04 11:10:50.050952,PLACED,Bhilwara,Chhattisgarh
O00159454,C0098161,2024-12-10 10:34:44.050952,DELIVERED,Bellary,Kerala
O00149244,C0212875,2025-10-21 15:57:24.050952,DELIVERED,Bhatpara,Sikkim
O00145159,C0166189,2024-09-26 06:12:14.050952,PLACED,Maheshtala,Gujarat
O00137322,C0153057,2025-11-13 11:53:06.050952,DELIVERED,Rajkot,Bihar
O00031223,C0006798,2024-02-21 20:10:07.050952,SHIPPED,Loni,Andhra Pradesh
O00035972,C0170741,2025-06-10 14:20:29.050952,DELIVERED,Proddatur,Arunachal Pradesh
O00114777,C0030180,2024-05-09 04:15:01.050952,DELIVERED,Gaya,Andhra Pradesh
O00011004,C0005121,2025-09-04 06:06:01.221628,PLACED,Panchkula,
O00073387,C0048640,2025-04-23 04:45:18.050952,DELIVERED,Yamunanagar,Tripura
O00062281,C0020508,2023-12-28 14:14:20.050952,SHIPPED,Anantapur,Rajasthan
O00011056,C0033369,2025-02-28 05:53:55.050952,SHIPPED,South Dumdum,Karnataka
O00011995,C0153048,2024-08-17 16:18:03.050952,SHIPPED,Dhanbad,Kerala
O00029039,C0049945,2024-10-02 18:19:22.050952,DELIVERED,Nagaon,Assam
O00037961,C0035170,2024-08-24 01:23:47.050952,SHIPPED,Bhavnagar,Sikkim
O00144222,C0203439,2024-06-10 00:32:09.050952,PLACED,Avadi,Odisha
O00001864,C0008463,2024-12-18 05:03:46.050952,SHIPPED,Loni,Assam
O00113424,C0144780,2025-08-08 10:28:00.050952,DELIVERED,Rohtak,Bihar
O00055944,C0014880,2025-08-31 18:34:20.050952,DELIVERED,Bhubaneswar,Punjab
O00127516,C0135703,2024-08-07 08:36:59.050952,SHIPPED,Karimnagar,Arunachal Pradesh
O00030530,C0138081,2024-12-15 07:41:13.050952,SHIPPED,Anantapuram,Chhattisgarh
O00016930,C0200128,2026-02-23 17:43:38.769161,SHIPPED,Madanapalle,Telangana
O00032958,C0042708,2024-07-04 19:47:44.050952,SHIPPED,Bokaro,West Bengal
O00158108,C0069671,2024-06-06 17:09:20.050952,DELIVERED,Bilaspur,Gujarat
O00091904,C0018295,2025-01-18 23:36:58.050952,SHIPPED,Ajmer,Bihar
O00007405,C0019062,2024-03-21 11:44:39.050952,SHIPPED,Amritsar,Odisha
O00023887,C0156762,2024-07-02 05:16:49.050952,DELIVERED,Tirupati,Uttar Pradesh
O00028956,C0029090,2025-03-20 10:22:38.221628,DELIVERED,Siliguri,
O00053861,C0111643,2025-01-27 06:23:07.050952,SHIPPED,Bihar Sharif,Sikkim
O00042856,C0132323,2024-11-23 03:28:54.050952,PLACED,Barasat,Andhra Pradesh
O00035348,C0064715,2024-02-07 03:33:52.050952,PLACED,Barasat,Arunachal Pradesh
O00067965,C0057392,2025-08-11 04:10:10.050952,DELIVERED,Sangli-Miraj & Kupwad,Manipur
O00064035,C0155158,2024-03-29 05:49:13.050952,DELIVERED,Kakinada,Telangana
O00012500,C0000934,2025-01-24 06:40:10.050952,SHIPPED,Miryalaguda,Arunachal Pradesh
O00016592,C0022078,2024-02-12 17:18:47.050952,SHIPPED,Tiruppur,Meghalaya
O00107972,C0131758,2024-05-11 07:15:05.050952,SHIPPED,Nagpur,Bihar
O00054131,C0132655,2024-10-01 09:24:59.050952,PLACED,Barasat,Himachal Pradesh
O00076925,C0009331,2025-09-24 15:37:12.050952,DELIVERED,Adoni,Sikkim
O00129763,C0107180,2024-04-29 15:51:13.050952,SHIPPED,Bhavnagar,Maharashtra
O00118003,C0049059,2025-02-26 17:36:03.050952,SHIPPED,Kottayam,Punjab
O00079903,C0141997,2024-05-14 10:43:36.050952,DELIVERED,Kolkata,Rajasthan
O00015500,__ORPHAN__,2024-04-28 10:51:14.221628,DELIVERED,Bhiwani,Odisha
O00034637,C0169934,2024-04-20 09:23:50.221628,RETURNED,Durgapur,Chhattisgarh
O00161936,C0082932,2025-07-21 11:11:34.050952,DELIVERED,Yamunanagar,Goa
O00007586,C0185865,2026-02-06 17:43:37.871986,SHIPPED,Kharagpur,Manipur
O00155222,C0009259,2025-08-22 10:18:51.050952,PLACED,Medininagar,Kerala
O00150244,C0135657,2025-01-26 13:41:18.050952,SHIPPED,Nashik,Arunachal Pradesh
O00111323,C0141869,2025-04-25 16:52:23.050952,PLACED,Ichalkaranji,Rajasthan
O00027926,C0136523,2026-03-03 17:43:39.805579,RETURNED,Khammam,Goa
O00029939,C0130935,2025-01-27 14:28:14.050952,DELIVERED,Eluru,Arunachal Pradesh
O00126492,C0195001,2025-09-09 03:37:59.050952,PLACED,Gandhinagar,Jharkhand
O00029418,C0212279,2024-09-24 16:25:06.221628,SHIPPED,Thoothukudi,
O00075008,C0012183,2024-11-15 06:03:48.050952,DELIVERED,Anand,Nagaland
O00087868,C0062734,2025-01-14 00:30:53.050952,SHIPPED,Raipur,Rajasthan
O00010113,C0183835,2024-07-21 01:20:18.221628,PLACED,Pudukkottai,
O00110275,C0148240,2023-12-07 13:47:37.050952,PLACED,Bhiwandi,Gujarat
O00042128,C0016348,2024-02-10 17:07:24.050952,PLACED,Ulhasnagar,Maharashtra
O00146752,C0186341,2024-11-22 00:12:56.050952,PLACED,Ranchi,Mizoram
O00003903,C0013465,2024-03-15 01:07:01.050952,DELIVERED,Bikaner,Sikkim
O00145408,C0184070,2023-12-31 21:48:38.050952,SHIPPED,Sonipat,Sikkim
O00118114,C0127200,2024-06-24 21:34:16.050952,DELIVERED,Bikaner,Haryana
O00001940,C0180862,2025-06-30 05:08:30.221628,SHIPPED,Muzaffarpur,
O00046813,C0151959,2024-12-22 05:03:05.050952,SHIPPED,Kadapa,Rajasthan
O00012811,C0159800,2025-07-12 04:21:20.050952,DELIVERED,Amroha,Himachal Pradesh
O00096590,C0190644,2024-12-19 12:00:32.050952,DELIVERED,Navi Mumbai,Chhattisgarh
O00011276,C0008062,2024-05-09 00:16:55.050952,DELIVERED,Meerut,Tripura
O00030634,C0162449,2025-06-21 17:40:57.221628,RETURNED,Bhalswa Jahangir Pur,Gujarat
O00173333,C0069942,2024-05-31 07:51:30.050952,PLACED,Meerut,Haryana
O00148745,C0004213,2025-01-04 22:25:55.050952,SHIPPED,Muzaffarpur,Manipur
O00165855,C0071271,2025-06-01 07:08:14.050952,PLACED,Arrah,Bihar
O00018106,C0026508,2026-02-01 17:43:38.889387,PLACED,Gulbarga,Haryana
O00102771,C0030730,2025-04-24 01:04:50.050952,SHIPPED,Bhagalpur,Bihar
O00049993,C0022471,2024-03-25 07:39:49.050952,PLACED,Varanasi,Chhattisgarh
O00030633,C0043803,2025-04-01 18:05:49.050952,PLACED,Jaipur,Goa
O00002866,__ORPHAN__,2025-06-28 18:30:19.221628,SHIPPED,Nangloi Jat,Arunachal Pradesh
O00080456,C0080460,2025-09-04 21:23:19.050952,SHIPPED,Dehri,Arunachal Pradesh
O00017725,C0058004,2024-10-22 13:32:14.050952,DELIVERED,Morena,Manipur
O00115856,C0077314,2024-12-23 00:34:37.050952,PLACED,Dewas,Jharkhand
O00149450,C0040109,2025-05-03 21:15:03.050952,SHIPPED,Haldia,Jharkhand
O00109584,C0020851,2024-05-16 04:42:00.221628,PLACED,Mysore,Telangana
O00070500,C0111402,2025-10-18 01:40:43.050952,SHIPPED,Mathura,Sikkim
O00110375,C0043320,2025-07-31 19:03:35.050952,PLACED,Kulti,Maharashtra
O00083619,C0087709,2025-11-07 17:41:44.050952,PLACED,Bihar Sharif,Manipur
O00174967,C0183350,2025-06-25 07:18:42.050952,PLACED,Uluberia,Himachal Pradesh
O00162602,C0087572,2025-01-05 08:40:23.050952,PLACED,Belgaum,Maharashtra
O00067317,C0052893,2024-06-16 10:44:00.221628,SHIPPED,Allahabad,Chhattisgarh
O00011301,__ORPHAN__,2024-03-07 10:14:09.221628,DELIVERED,Karaikudi,Jharkhand
